quarter_end,beta_const,beta_d_rate_mortgage_lag1,beta_pce_real_g_lag1,beta_fed_debt_g_lag1,se_const,se_d_rate_mortgage_lag1,se_pce_real_g_lag1,se_fed_debt_g_lag1
2013-03-31,2.2910541864842378,0.4976288651154928,-0.02436478002524241,-0.019075929462515538,0.7822836843179062,0.5346435634688117,0.0278407429871958,0.033864703111595736
2013-06-30,2.84801103126374,0.5106446712897094,-0.024364780189461848,-0.019272655467915255,0.7725746542700086,0.5356208859708811,0.02784074282615948,0.03373621801090862
2013-09-30,3.2728266248107514,0.523565382289339,-0.024364780357258465,-0.019500633052801683,0.7469633733048705,0.5364826974895974,0.02784074266676635,0.033618438948897184
2013-12-31,2.887266357336949,0.535743265097738,-0.024364780534714962,-0.01971007147727165,0.7803383566208014,0.5371262864348322,0.02784074250651451,0.03348509179516673
2014-03-31,3.7874853514404636,0.5530801296654968,-0.024364780690380457,-0.019919634586221792,0.7845877098585481,0.5389405217229647,0.027840742345430516,0.03333178980224262
2014-06-30,3.908818636454848,0.5710150946941897,-0.024364780874573454,-0.020351907831236107,0.7853748651827389,0.5407524573443947,0.02784074218720874,0.03320348788038999
2014-09-30,4.1646254914175,0.5890003387559908,-0.02436478105674922,-0.020744247568279417,0.7511570211764775,0.5424366919646122,0.02784074202899872,0.033099872743181616
2014-12-31,4.744475450153551,0.6067536886533017,-0.024364781225984868,-0.021129895549302856,0.7596419900085045,0.5440171451255585,0.027840741869511704,0.032971848457654995
2015-03-31,4.747495028564301,0.6247853277849986,-0.024364781418918492,-0.021587770884226438,0.7688258197735968,0.5454413747636979,0.027840741710298003,0.03282395615739882
2015-06-30,5.2701257568936715,0.6423503662644141,-0.02436478158698394,-0.02193932219119201,0.7454110158183326,0.5467304869375895,0.027840741554454665,0.032684492141620496
2015-09-30,4.22012404400416,0.6619448020658487,-0.02436478180525901,-0.0223015358651028,0.738488677212897,0.5480137978807981,0.02784074139723325,0.03252309885374853
2015-12-31,3.31158245869978,0.6816150676508433,-0.024364782019481043,-0.022663754779419253,0.7460342769942251,0.5491931227948065,0.027840741239191242,0.03234015135695129
2016-03-31,5.028529006755278,0.7031430938952105,-0.024364782156756797,-0.02302828793811182,0.8219616012632853,0.5502762777383227,0.027840741079509516,0.03213544484803281
2016-06-30,4.294744702927983,0.7253981210224338,-0.02436478233558441,-0.024575675362020016,0.7808756679749211,0.5512160175652675,0.027840740921474063,0.032082870400689516
2016-09-30,4.206562934076127,0.747115309566164,-0.02436478249412936,-0.02598869098623943,0.7517492984641952,0.5520510775769563,0.02784074076401922,0.03200642287722727
2016-12-31,3.621002896034565,0.7692204300790958,-0.02436478266295425,-0.027436518516434666,0.7524458698466439,0.5527788211363118,0.027840740605400694,0.031898909189572174
2017-03-31,5.0314403467775595,0.7898329625115432,-0.024364782773982966,-0.02865640174341815,0.7718933059710479,0.5534528271255968,0.02784074044683198,0.031765738502786106
2017-06-30,4.846638286565292,0.8071425589248189,-0.02436478291928258,-0.03025356688752487,0.745932419631791,0.5543571667304843,0.027840740289522797,0.03165380272032127
2017-09-30,4.884655006720215,0.8248373562287632,-0.024364783057453505,-0.031867651066064345,0.7385636477401182,0.5553385567186331,0.027840740130584903,0.03153170833780646
2017-12-31,5.517118777134755,0.8419322879677211,-0.024364783183340417,-0.03348238326854658,0.7664862003253902,0.5563406296612209,0.027840739970268768,0.03138589464650131
2018-03-31,5.0077242287925205,0.859601057658265,-0.024364783341445033,-0.0353615328539775,0.773142592621869,0.5572307121113027,0.027840739811184453,0.03124597167335319
2018-06-30,6.266951433172288,0.8776253538680067,-0.02436478341924981,-0.03699117354080293,0.8058685029007397,0.5579756171405611,0.02784073965255208,0.03107353879839096
2018-09-30,4.767978733687642,0.8904599934190986,-0.02436478358017973,-0.039538941281362074,0.7625012489301559,0.5588230240956318,0.027840739496476283,0.030942501743361096
2018-12-31,4.4141967145406955,0.9048646314010954,-0.024364783715565948,-0.0420205018314554,0.7609065259776391,0.5596009616947063,0.02784073933873708,0.030776714088524164
2019-03-31,4.560776616568831,0.9193276070805126,-0.024364783841341567,-0.044414866057653296,0.7636085498395278,0.5602347488361247,0.027840739181125798,0.030588203555597514
2019-06-30,4.388470999476735,0.9334277652253785,-0.024364783971272147,-0.046887109112924076,0.7542888300920708,0.5609376846389361,0.027840739024215435,0.03040515631060503
2019-09-30,4.897677600088016,0.9460647966645016,-0.024364784096697022,-0.049340036364936744,0.7657693146338249,0.5618565108914012,0.02784073886665473,0.030191501593511375
2019-12-31,5.252694680607794,0.9589944210752211,-0.024364784227593167,-0.05179259051288863,0.8142025561268866,0.5627433247598292,0.027840738706944944,0.029950805019852676
2020-03-31,9.106212155457753,0.9654821386521218,-0.02436478419353112,-0.05298292072852188,0.7812574038373363,0.5636360485812474,0.02784073855562232,0.02976802343512189
2020-06-30,7.787591613805703,0.9708469825558768,-0.024364784300722333,-0.055432066167557664,0.7809986870895996,0.5644273666492564,0.02784073840735543,0.029566221646818918
2020-09-30,5.474122258354161,0.9771397498146639,-0.02436478433723125,-0.057892358369180094,1.086703498700697,0.5651100105708841,0.027840738280447138,0.029328293697220453
2020-12-31,4.943095531826218,0.9808025600068471,-0.024364785047633633,-0.05764326616637769,1.0518975959074277,0.5656990810595368,0.027840738329145874,0.029898484705916422
2021-03-31,6.449558850083093,0.9814099470717476,-0.024364785032783214,-0.05698015107397605,0.8943384258818169,0.5662212937088051,0.02784073866708604,0.030466600087886486
2021-06-30,9.355314468795068,0.9806161365182335,-0.024364784939063203,-0.05584097886564772,0.8391822748324954,0.5666683009738949,0.027840738994923873,0.030987097245768015
2021-09-30,7.292618789658013,0.976832963261363,-0.024364785311791804,-0.05549509321760489,0.8373697209844799,0.567032876748998,0.02784073931687886,0.031468949060263415
2021-12-31,7.48535688126485,0.9745588063082621,-0.024364785360921945,-0.054782898963988774,0.764150482520961,0.5673056432161251,0.027840739665933204,0.031944982321278875
2022-03-31,7.8448982377111065,0.9721698309316685,-0.024364785404282475,-0.05407753037695862,0.8639115112682134,0.5675773800488577,0.02784074000595815,0.03241265718936316
2022-06-30,6.778241175440558,0.9682372188859447,-0.02436478550462509,-0.05404925733773417,0.8991686381772311,0.5676319836145922,0.02784074035245626,0.03301466739922332
2022-09-30,4.450296221623096,0.9594061601357988,-0.024364785609850212,-0.054402918811302214,0.9675749922058429,0.5677170717936786,0.02784074069880461,0.03361107348454372
2022-12-31,3.3652168507898277,0.959954078341611,-0.024364785672787305,-0.05467734815434228,0.8349427476935287,0.5710229255060072,0.027840741044343646,0.03417945197050945
2023-03-31,3.0546407124165857,0.9619467982659935,-0.024364785720572407,-0.05484655001009189,0.8594989543186419,0.5736367924827758,0.027840741389533415,0.034727062349701826
2023-06-30,2.654982111843988,0.9634545894649466,-0.024364785769096807,-0.055032011720647096,0.756527090832519,0.5783431201150353,0.0278407417346306,0.035267855042061085
2023-09-30,2.390002726751287,0.9647566252795908,-0.024364785811433465,-0.055215548924056626,0.8161181552809236,0.5835694735454093,0.027840742077970604,0.03578860159104581
2023-12-31,2.115802811882901,0.9660519884892733,-0.024364785853913926,-0.05540201508798338,0.8532633679209287,0.5886477641303659,0.02784074242163601,0.03633670175553592
2024-03-31,3.1676046785050254,0.971015100468907,-0.024364785854466036,-0.055196464512619066,0.8262970747541738,0.5942064223517396,0.027840742766481706,0.03688603625112027
2024-06-30,3.655260024076653,0.9752002599702014,-0.0243647858726664,-0.055153376696550856,0.7974584120998294,0.5998306108651014,0.027840743112542223,0.03744195509718365
2024-09-30,2.858058950247513,0.9831149900536023,-0.02436478591392605,-0.05536442104301301,0.7671415713351792,0.6064613831652861,0.02784074345773114,0.03797923762495762
2024-12-31,1.4668576754867495,0.9902631380642862,-0.024364785978844852,-0.05562409696396194,0.801066909935979,0.6133618942202088,0.02784074380190821,0.038492762879057466
2025-03-31,3.085867352656538,0.9897505998242039,-0.024364785921733124,-0.05525518602139172,0.7887934959800408,0.6209448469466634,0.02784074414738157,0.03900632947458508
2025-06-30,3.1876917504888165,0.9882560162634382,-0.024364785925143403,-0.05525629607254209,0.7439577435275974,0.6285099851813144,0.027840744496535504,0.03955044886110829
2025-09-30,3.62083113815445,0.9870997637368545,-0.02436478592644364,-0.055257861714275366,0.7515253898553774,0.6361033622350077,0.0278407448448751,0.04008291604935438
2025-12-31,4.049857060357659,0.985944354632544,-0.024364785927848565,-0.05525942361515559,0.8881073684459347,0.6436041558836375,0.02784074519092961,0.040604158591316074
2026-03-31,5.120326989909161,0.9840436583853003,-0.024364785906509766,-0.05497372828126751,0.9436610911083301,0.6510407825437902,0.027840745542465156,0.041280566126572805
